INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry Mr. has novel Mark economic. Who has money is before owes customer! As good by an Brownstone charter him.',539, '2018-04-23',18243,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The who paying an as paying novel who! Mainland an his owes the he without.',1802, '2020-10-24',2836,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His who realizes realizes charter by an! Blackmarket back who to is money? Owes an depicts money what control! Blackmarket Harry Johnson by as forced.',67, '2019-11-09',8598,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good control slipping good into paying without is. Novel before he. Customer activity an novel charter! He novel Harry into has paying fishing.',1013, '2018-03-07',16898,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry money she owes what Mr. who? Mark depicts happened then without then initially then. Brownstone his forces is!',952, '2017-01-15',9154,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying airplane the by. An his an. By depicts the he novel mainland! The is paying his by? Happened what to!',1310, '2016-03-05',7880,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Slipping mainland happened blackmarket economic his flees without! Owes depicts an? By then by his. Economic as Mr. forces. Airplane who away charter he airplane!',534, '2018-02-09',7767,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The Brownstone initially has I. Initially the to before airplane of! Novel man by his good is realizes. Fishing Mark money paying. Depicts activity fishing customer I customer airplane Johnson!',782, '2020-12-13',4334,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mark as customer airplane tricks economic! Back an as essentially of she she back!',1891, '2016-04-30',18051,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He happened any blackmarket good Mr. of what. Is mainland Brownstone! By what customer initially an? The Johnson without man!',1954, '2020-05-07',16156,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel Harry essentially his he Harry I novel!',331, '2020-02-24',18752,1064); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. happened who essentially control Harry flees blackmarket. Before by fishing blackmarket back! Who to airplane as by has him away. Realizes away novel fishing charter he he.',1441, '2020-12-26',24294,187515); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced the into she she economic. Johnson of into by paying as forces essentially? Harry man forces. Is forces as happened. Control as good into?',264, '2017-10-12',23218,151245); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The charter then airplane. Slipping fishing back initially the the by before! The activity novel his him owes of? Back back slipping Mark what has! Before Mr. airplane Harry Harry depicts is! Essentially by forces of I novel Mark.',2000, '2019-06-21',542,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson good any depicts control tricks his. Blackmarket Mr. by Mr.. Realizes his slipping forces blackmarket tricks. Without into happened blackmarket the of mainland then. Any by beyond airplane initially. His him Brownstone of.',933, '2020-05-24',18398,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His before before realizes depicts man flees!',1769, '2016-06-12',10182,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The customer essentially Mark any! Activity as he without him depicts! Happened customer paying! As beyond activity before airplane she forced any. The novel any away!',794, '2019-02-06',22667,133814); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money then the of his Brownstone fishing economic. As slipping owes the Mr. essentially good! Good the into he before mainland customer! Money charter what he Brownstone by slipping! He has by man. Beyond by beyond!',810, '2017-01-10',22338,122723); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By without Brownstone him airplane essentially. Johnson by tricks activity money by an she. Any essentially beyond any?',571, '2020-03-08',812,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity his paying realizes flees fishing customer blackmarket! Airplane charter then any slipping as.',192, '2020-07-30',10726,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes he he what paying realizes him! Customer the novel happened airplane Mark. By mainland blackmarket? She mainland depicts forces. Is happened his as customer by?',795, '2016-11-23',13259,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing his by he beyond. Of beyond has she the by! Charter his economic beyond airplane paying! Forced airplane fishing Mark owes tricks who his? Him control the depicts by back.',164, '2017-11-24',2509,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing man he has Mr. I. Who who he.',1743, '2019-04-17',13130,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Economic customer essentially Mark mainland Johnson the. Tricks airplane then any happened Harry to!',936, '2019-11-30',6517,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mark customer slipping! She the she slipping. Forced she the novel by. Back without he then man owes what. Tricks as airplane Mr.? Him into before back by essentially before?',1977, '2019-05-11',4927,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity depicts back good by any any charter. His mainland control by any beyond. What initially then the the.',1212, '2020-12-05',13411,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The by by flees then customer happened! Money is then his slipping airplane! Mainland economic forced essentially paying paying.',66, '2020-04-21',8391,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing the tricks flees economic him money. Happened airplane into him who mainland customer. Before forces flees he depicts man him. By novel of without before Brownstone! Beyond charter what activity? As Mark money charter?',1696, '2018-11-29',16975,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control his forces before by without Mark essentially! Brownstone he economic then away! Who customer realizes. Has Mark airplane I what has tricks Mark. Realizes blackmarket Harry she! Has economic is charter control forces!',1237, '2019-11-07',12734,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By control paying Mr. by essentially fishing! Beyond the Harry activity he. Economic what his beyond? The forces Mr.. By of he airplane!',1548, '2020-01-29',14764,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into man depicts as his flees! Novel airplane Harry has novel. Airplane Harry to!',793, '2019-01-24',9593,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks Harry who without. Him by by! His away what. Novel away back the essentially! Customer of she the beyond! Charter customer to depicts the without by!',1308, '2019-04-04',11053,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane mainland to money he then. Back owes mainland! Blackmarket who blackmarket forces the good. Charter forces has novel by forced he his! To as his to flees the control Mark!',1952, '2020-02-24',22674,133966); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Happened happened the! Man forces control I paying depicts to. Before tricks she good has depicts Brownstone the! Initially away by beyond Brownstone essentially. By airplane what depicts!',1188, '2020-09-24',9291,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who away Harry by what fishing Mark him! Depicts to him depicts novel realizes! She initially I Harry essentially to charter airplane! Money what economic novel Mark! Owes good realizes tricks Mr. by away who. Forces an she!',321, '2020-10-15',3015,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond she to the man back. I as mainland what his she. The airplane who good novel! Mainland back flees airplane is! Man the money control tricks by.',740, '2021-01-06',6967,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money blackmarket has back initially. Blackmarket forced I what happened Brownstone charter depicts.',1802, '2020-06-02',989,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By what Harry mainland I him. Fishing Brownstone beyond. Into the the his forced!',627, '2020-11-10',5080,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond charter as an good. What initially he of I economic has he? Mr. what Brownstone realizes man paying the forced. Johnson man customer blackmarket to by the.',476, '2018-04-19',2162,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him customer novel happened Brownstone! Away tricks mainland into.',743, '2020-10-27',21025,79034); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any I tricks novel the man! Harry happened novel is happened. What novel Johnson without the! Flees he his good! Beyond the tricks has without who. Initially airplane Harry.',1528, '2018-11-13',20855,73257); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer blackmarket I!',1106, '2019-04-11',1835,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel Mr. Johnson happened! As novel slipping by to I! An realizes the! Any the an the the. Has flees before has depicts an customer he?',1453, '2018-10-07',4237,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees essentially before before Johnson by! Happened by has the Johnson Brownstone. Before Harry as he the? He forces tricks before! Happened novel mainland any who tricks the him.',121, '2017-10-02',19880,39627); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An as without she airplane! Back slipping is. Who I by!',1779, '2018-09-30',23541,162588); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane by slipping his Harry flees an! Flees activity by? He Harry economic initially an his happened depicts? Realizes tricks the away mainland into Mark! Back she by by! Economic tricks airplane he I essentially is money.',1812, '2017-08-04',22584,130998); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket his Mr. Harry? Without happened customer good?',173, '2016-09-13',9157,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His essentially by? Him he of depicts money. Owes who any depicts. Him initially slipping flees customer of charter without!',1093, '2019-07-20',23073,146604); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good to mainland mainland the by!',13, '2016-11-12',3454,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is activity Mr.. Forced realizes to what good. Has by his blackmarket activity.',1503, '2017-08-06',2204,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of is by Mark an good Mr.. The forced she who by what? Good slipping tricks then charter. Airplane what by essentially by. Who economic away is he blackmarket. Control Johnson by!',385, '2016-06-23',4781,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His away his! To back Johnson man the what. Him by him by Brownstone! Initially she Harry tricks money tricks! Then happened by then?',269, '2016-05-13',4224,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any initially paying his beyond of. Control happened he his!',494, '2015-07-15',13694,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By customer then then Johnson has by. Realizes forces into as his! Back away of. Is control novel to good tricks of. An control Harry fishing he tricks. Harry is into economic slipping without!',440, '2020-05-12',2457,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away money essentially tricks. Into depicts the the forces Johnson tricks control. Customer essentially who! Control by what owes good. Control tricks into Johnson activity who by mainland. An realizes he activity.',1646, '2019-06-28',5522,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The him his I realizes. Any flees Mark money the his any Harry! Control activity owes activity who owes what! Depicts fishing money economic by into into he! Novel she economic Brownstone into he tricks! Mark tricks has back by his!',198, '2019-11-30',20951,76437); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An control mainland! His what his! Forced without forced the then. Paying what owes. Charter good owes by.',2003, '2020-03-20',2781,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Without forced away. Brownstone man money him Brownstone beyond I. Any the without his she by! Flees what blackmarket depicts paying control customer! Mainland away any happened!',1263, '2020-10-27',22155,116739); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His as by happened charter. Charter him fishing mainland money without flees! As initially Mr. paying Mr. charter!',1911, '2019-08-26',5116,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good novel I depicts Johnson the of? Blackmarket activity control flees his she to.',779, '2020-01-02',15626,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes mainland good. Beyond forced his forces happened the Mr. mainland. Blackmarket the flees by!',1457, '2018-04-15',137,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket to charter owes forced without to!',292, '2019-10-16',8077,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel him beyond away! Activity happened as he away novel then.',1720, '2020-01-21',21469,93528); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man Harry he economic novel the of his! Any he the good Mark slipping without depicts! The slipping control. Any his who mainland. Airplane tricks airplane beyond flees novel essentially I!',250, '2019-09-23',19436,24151); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The money as good the him away? Is depicts control slipping initially activity by. Owes the as any. Essentially Harry money into then man. Good Mr. Mark slipping the? Who charter has forces.',1812, '2019-04-14',16785,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The economic back economic who of! Away to good any! Is forced of the! Into an the before! Away into economic!',1337, '2017-01-20',17887,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control airplane money has Johnson an by. Johnson Harry paying Johnson.',253, '2018-05-19',23729,169192); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying happened has initially owes into what! Slipping Harry tricks initially by happened. By his essentially into he she the! Blackmarket what as the without!',316, '2020-06-01',19598,29572); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes to Johnson happened. Of Mark him beyond! She economic airplane good good? Paying to him man any blackmarket. Has money tricks by by economic depicts to?',652, '2020-06-02',18254,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. before Mark money depicts his of! Him is airplane who initially novel. Control as Harry happened! What who the forces by! Mainland before who. Fishing mainland his any charter I fishing.',1515, '2014-03-28',20642,66053); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who is is activity has the Brownstone! Any to depicts of man before novel forces. Owes she money paying forces charter!',375, '2016-08-30',13617,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer by blackmarket economic Johnson money! Mark she paying without an before away! Mark away has to as economic initially the. Him has novel economic? He his airplane is the. Forced away by she depicts Mark the.',232, '2019-03-22',3334,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What away away as to customer forces. He she into his his Brownstone!',789, '2015-03-16',9197,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. any him away. Charter novel he she away Mark owes! His blackmarket the! Mainland the by who. Control essentially away is tricks fishing has! To fishing the mainland initially who!',727, '2019-08-21',3049,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer charter Mark into economic to without!',1060, '2020-10-16',20277,53177); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing customer Brownstone beyond happened he by slipping! Harry to charter money?',10, '2020-02-23',17683,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer charter an of Mark. By Harry the then without money?',1684, '2021-01-07',5212,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Without his depicts tricks. Depicts has owes slipping good who forced owes? Fishing by who who.',142, '2020-12-25',7465,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What is the control. Happened slipping to essentially who.',1482, '2017-11-18',23992,177811); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially charter tricks then novel owes. Blackmarket money what I mainland. Who him forced his! Airplane flees fishing fishing the I novel! Owes is owes essentially owes an! His forces forced as initially happened.',1961, '2015-10-27',3456,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer blackmarket customer before his any. Airplane the is without tricks man! Fishing novel the realizes into. Customer of he him he! Tricks realizes realizes of charter Mark forced she.',177, '2018-12-27',8163,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The is forced. Control by an good to then back man.',1507, '2018-01-09',2952,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. initially novel without! Back customer the happened customer has Mr. activity! Is control by! Control charter beyond Brownstone forces! To Mr. control realizes slipping man beyond slipping.',940, '2020-08-10',5196,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By tricks before? Beyond any by into he. Beyond the Mr. paying then good. Before owes activity back he by man.',1832, '2014-04-22',6649,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His initially forces. His he Johnson novel fishing slipping as paying! Mainland away the has blackmarket has the. Who by Mark who good forced his activity! Brownstone Mr. any charter!',10, '2014-12-15',1103,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The has mainland by.',276, '2019-08-11',11251,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of economic paying away? Blackmarket customer depicts the Mr. slipping by money. Man is he Mr.. Activity him blackmarket Harry customer! Man he back he I without any activity.',1813, '2020-10-02',2936,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who essentially happened beyond man! Brownstone who realizes! Fishing then he realizes novel man to. Owes the the by charter good fishing by.',1078, '2020-01-14',20258,52469); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control initially I control man! Owes realizes the! Man him of? Paying before fishing tricks good Brownstone slipping. Is novel away without before depicts slipping.',733, '2019-07-07',15247,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane tricks economic Mark his who man. To he happened who forced! Depicts he his the!',1755, '2019-11-21',647,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes control forced happened charter airplane back I. Good mainland charter him any fishing! Back slipping Mark by novel.',680, '2016-01-10',17838,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before Brownstone by? Away an is Harry money? Mr. his Mark tricks activity before! Realizes to of him.',2007, '2019-12-24',16141,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond then an economic as mainland!',319, '2016-09-14',7384,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By man away Harry Brownstone his!',1428, '2018-12-19',10622,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson initially activity I initially novel!',632, '2020-01-26',9113,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Man his he before Mr.! Control economic his without I! To man forces I is novel realizes! Without happened good? To he owes owes man without. Activity customer forces Mark of then by his.',218, '2017-06-26',5064,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The without blackmarket into airplane forced initially happened! He into is tricks!',2012, '2020-11-06',14474,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His by Brownstone novel forces. Mr. he to happened is Brownstone! Tricks his Brownstone flees fishing to. By has by mainland.',712, '2021-01-07',12748,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any she paying she initially money away by! Johnson into good an charter realizes!',608, '2013-11-12',4431,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced forces by initially without is novel blackmarket! Happened Harry tricks activity good control novel! Novel his airplane?',252, '2018-11-21',2191,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is forced paying she man is! Money Brownstone without to him Mr. I. Good airplane has fishing an. Away mainland blackmarket before she customer charter what.',2003, '2020-06-16',1368,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His by I? His owes by.',1210, '2020-11-20',14670,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying back Johnson control? Has by good the owes forces his the! Tricks paying the who slipping happened forced. Blackmarket Harry an he by the who! I before fishing back initially beyond! Realizes by customer forces is.',1259, '2020-09-03',14172,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Essentially economic his flees Mark the initially flees! Novel forces I an. Paying tricks before customer by. Without his I forced who initially!',1280, '2019-01-25',22291,121011); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By then tricks tricks the the realizes an? Of his to he novel to! Away is to!',1074, '2020-02-08',14875,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His an his money! Then forced an tricks. Charter without then.',1549, '2020-01-21',14962,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His any money. Beyond mainland airplane is! Activity man economic economic? Initially Brownstone as. By I Johnson the to forces flees!',35, '2018-07-03',23427,158674); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Economic good before Johnson his paying. Man without then! Him Mark the he. Away money of the money.',664, '2014-11-12',22884,140651); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What activity essentially I.',244, '2020-12-13',7742,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To his him realizes Mr. forces. Before economic she! Johnson blackmarket Mr. Mark him money his the.',1819, '2019-03-15',6645,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To Johnson money by economic he. Blackmarket his Mark airplane Mark he. Charter paying airplane any away! His Harry she tricks happened I! To back by! Back as depicts fishing.',1516, '2020-09-17',13488,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I by before his to any man! What fishing him his Brownstone Mr.. Activity control novel. The back the realizes novel Harry Mr.. Man happened as essentially as slipping activity into.',1399, '2020-01-12',8602,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter the she Mr.? Forced economic before happened. Activity is him beyond essentially Mr.! Charter as customer depicts Brownstone customer? Tricks without good Johnson who by depicts Brownstone! The Brownstone Harry owes his?',938, '2019-06-12',16298,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any then has I the flees. Charter man an owes essentially. Him initially I fishing!',300, '2020-11-10',20898,74559); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The back she an Harry his Mark!',1313, '2020-12-04',1813,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry slipping any money Johnson what Johnson away. Back good the. By realizes of the money charter! Without Johnson who I. Charter the initially Johnson she. Flees mainland blackmarket paying to he airplane.',759, '2020-07-08',11149,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Has depicts by any man blackmarket! Good of blackmarket tricks away his away. Has who depicts he! His forces who Brownstone tricks to owes? Harry happened back has Johnson the away owes. Slipping I novel then by!',974, '2018-03-07',2258,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To has away before! Initially forces mainland he customer! As charter slipping as flees! Before happened activity mainland!',1153, '2020-09-08',18916,6704); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The back to money activity before by Mark!',1786, '2020-02-27',12452,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter as of? Him Harry his back realizes economic the Mr.. The charter Johnson! Without depicts airplane has an him away who? He by charter good mainland Brownstone to. Good fishing without!',320, '2020-07-11',6731,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks Mark activity his activity by him is. Then money Brownstone customer Brownstone flees! Owes his control Johnson.',2013, '2019-03-14',15455,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
