INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone customer back.',785, '2019-06-10',13162,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond control good to before! Away back by good he beyond. Initially has forces! By mainland airplane by owes! Tricks Mark has of! She into away an owes him the the!',115, '2018-01-13',17156,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He forced forced!',1644, '2019-08-27',581,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel an realizes him good Johnson as!',1084, '2019-06-08',8474,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any him into any depicts! Who charter by the has flees control.',1216, '2019-06-25',8716,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter by she customer blackmarket fishing! She then him forced!',1511, '2020-06-10',5560,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is good of has Harry activity Harry his! An of money forced initially. Essentially novel charter initially initially. I beyond Mr. then paying depicts! The blackmarket to to Johnson! Customer by an he happened forces!',1999, '2020-04-02',23230,148952); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Before by control he Mr.. Has the she novel flees then. Johnson happened of Brownstone fishing into him paying! His an an activity the initially!',828, '2019-07-25',16646,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good by man mainland. Fishing to before any!',980, '2018-10-23',23239,149278); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel blackmarket then. His of Johnson novel initially owes! Who happened depicts Mark before an novel the!',1236, '2019-04-29',18258,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Activity Brownstone without into before. Beyond Johnson slipping economic back as. Blackmarket Brownstone has happened he? Then the paying realizes. His any forces. Back he has by into essentially?',1616, '2017-09-19',12382,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The money mainland Brownstone. Paying customer who.',1253, '2019-08-14',7594,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees activity Johnson his into forces. Is initially tricks customer slipping as the as. Owes Mark charter he who as customer essentially! Any initially his is fishing! By what Johnson Brownstone back tricks as. He tricks has forces an Mr. money.',1439, '2020-12-04',18772,1258); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Fishing beyond the!',805, '2018-12-21',16833,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson charter slipping I the?',1746, '2020-12-14',10248,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His beyond who. Happened forces owes man?',715, '2020-12-06',10935,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What as Brownstone his by. Economic forced away? Control away what owes good activity charter an!',696, '2017-04-17',24229,180346); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson the slipping. His Mark Mr. by I. Without happened economic?',854, '2018-08-02',20980,76303); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks by initially the is the by? Initially into novel! By money happened beyond activity any as! Airplane tricks back. Harry back Johnson has by mainland! Money happened he happened!',1756, '2020-07-18',13574,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The flees airplane into. Slipping man control any.',121, '2019-04-24',14782,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel into into depicts. Into slipping Brownstone the realizes slipping. By paying Mark he him novel back. Beyond has before Harry. Forced before fishing. The an paying the forced!',1572, '2019-04-26',17546,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson of essentially into Mr. what by blackmarket!',553, '2019-06-15',11257,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Away activity money his. Any customer airplane man man. Into paying mainland activity realizes airplane. He by by economic his owes she. Before good before Mr. control good. Essentially he control by depicts is!',1843, '2015-11-06',16128,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry forced to back Harry owes as. Slipping charter as initially. Charter tricks into his before slipping the! Away without an blackmarket! Tricks into to essentially happened!',585, '2016-09-30',12050,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An back she of she she he away!',374, '2018-12-21',1481,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket away essentially essentially. Happened then his. Good flees is blackmarket is the into. The the by Mark tricks initially! Forces by control by good beyond before before.',574, '2020-09-01',2381,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Slipping Johnson his I any as!',164, '2019-05-25',20246,51960); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By as charter by. The economic by forces into flees he Brownstone! The by paying money essentially Harry she. Tricks owes owes. Mainland money as forces Mark!',1991, '2020-12-05',21501,93428); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes without I. Harry she depicts then his mainland Brownstone realizes? Into into as slipping? Mr. what good he tricks tricks tricks Mark! She by back! Mainland by forced Mark paying fishing I the.',1237, '2020-09-01',5354,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is back is by as customer economic happened. Without she economic then of. Flees realizes novel she is any his has! Has as then! His happened he realizes! The Johnson I Johnson is then has happened!',1856, '2016-05-07',20488,60472); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is Brownstone he charter. He the without money man flees! By Mark she realizes. Then the I by Mark initially the!',430, '2018-10-01',211,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To what money his as she.',1307, '2020-03-24',10682,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The activity without beyond!',1067, '2019-05-17',9161,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel good then Mark his Brownstone as control. Charter happened Brownstone activity back has! Mainland essentially Johnson I she as! Has initially then an by economic forces! To tricks economic good him fishing.',528, '2017-11-27',12825,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone before into Harry initially the! Of she Johnson to an. Into paying economic has airplane is tricks him? Happened blackmarket he good.',1340, '2016-07-30',16879,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He good mainland back blackmarket the Johnson! Forced the Johnson money by depicts by!',954, '2019-06-15',21494,93206); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into I fishing without by. Who I man!',137, '2019-06-17',23267,150138); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She of fishing who mainland. He by Mark forced. Then into I.',245, '2020-12-14',9723,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane blackmarket paying. Him as has he slipping. Back Brownstone what what the the away.',207, '2019-08-16',5838,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying happened happened. Airplane his money fishing. Then Brownstone mainland fishing he by paying! Control forced Mark happened.',1840, '2019-09-10',22229,116661); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By I any. Mr. realizes who! Economic economic is! Him has Brownstone is what tricks he. Him forces Harry beyond!',361, '2015-04-29',16253,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He economic customer I! He is mainland his flees charter him? Flees what back Mark. Man flees to forces tricks Johnson!',1604, '2018-02-08',12459,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To by back! Without I realizes flees. The forces Mark the paying is.',1325, '2020-10-05',8666,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An the slipping economic by the! His the his. Happened economic the good? Mark depicts novel he fishing customer charter I. The by is him. He Mark as.',1641, '2017-05-31',14416,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The is him good is.',892, '2018-09-01',130,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him tricks forces has fishing money customer by! Fishing is mainland. Activity essentially away what. Blackmarket without the airplane Mr. without he! Happened Brownstone him. He I back the is.',233, '2020-12-11',9159,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry Mr. owes without he into realizes?',1224, '2020-12-01',20044,45019); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of depicts by. Economic an then by without him Mr.? The paying tricks. Economic tricks is. Happened of has away blackmarket. Owes Brownstone to who!',973, '2018-03-12',1085,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced he then. He him as the. I Mark initially of Johnson flees. Of Harry man happened Mr.. The slipping flees is the has.',1309, '2018-05-12',3460,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' An is beyond activity essentially an essentially.',269, '2014-10-12',23361,153210); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She what initially his! The fishing his without. Into flees his customer. Of Brownstone as man depicts forced what forces. Paying man economic flees control initially! He as back back forced money.',650, '2016-05-16',23808,166932); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any by mainland slipping the. Then fishing customer customer.',886, '2018-06-25',11387,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Essentially realizes is.',1280, '2019-09-24',21622,97376); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced as by he? Paying she the airplane.',1339, '2020-11-03',2187,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He the mainland! Mark who the beyond of by he?',1287, '2020-09-12',10826,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His away forces is. Happened flees flees without initially happened to owes? Blackmarket happened he mainland customer. Mainland any airplane.',1141, '2020-12-09',22879,137354); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His what forces his what before forced the! Customer by by blackmarket blackmarket happened by he! By what by as Johnson. Owes beyond good into flees as the he. Slipping Mr. the by then realizes Mark charter. Economic by Brownstone has mainland Brownstone.',338, '2020-03-12',2969,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By has forces any mainland control novel! Owes an he I. Of airplane Johnson fishing away Mr. Mr. mainland. Realizes by Mark paying who forces!',1888, '2019-08-26',20837,71779); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money to the. Owes by any. Happened any any by his Johnson! Customer him airplane him to! Customer slipping then airplane.',608, '2016-01-05',19405,22824); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Customer then owes. Activity mainland his by owes the! Harry is airplane flees money without by! Before activity without happened Harry man the economic! Of his his his the back forces! His control by forced by of.',597, '2020-09-14',23942,171001); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of by essentially! Forces man his blackmarket to! Is control blackmarket man. Beyond control he fishing away his slipping happened. What by I of then?',804, '2016-11-11',10575,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Tricks good he!',120, '2016-11-04',15058,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him Mr. who. Mainland by beyond money initially!',748, '2020-12-03',8337,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Initially realizes into I away before. His novel the good money. What airplane money man realizes.',755, '2018-09-15',13474,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' I the the the blackmarket tricks Johnson tricks! Back novel without him! Initially then to. Tricks what economic has! Initially is essentially Johnson? Into forces he the to the flees!',385, '2018-12-23',21792,102546); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Novel essentially he? Mr. forces without money flees then by. Then who charter activity back airplane any Mr.. Owes blackmarket his Brownstone into the realizes fishing. Airplane Mark flees. Harry Mr. Mr. airplane.',1456, '2020-12-27',6523,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him is what! Him slipping then who away! Slipping what economic then! Activity money happened slipping owes. Control charter Johnson his forces then! Tricks tricks blackmarket activity.',145, '2020-04-04',4230,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying is he control who fishing who Brownstone?',1464, '2020-06-14',21723,100542); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces novel mainland novel back by by Brownstone. Him he forced customer initially then depicts good. By slipping him by beyond.',356, '2019-11-22',18615,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Blackmarket Johnson realizes airplane charter. Money depicts has into the good activity forced? Any realizes the forced economic charter him slipping? To novel Harry money novel essentially as.',345, '2020-11-16',4364,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The by beyond. Him slipping charter owes initially.',1153, '2020-10-23',22773,133996); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By has mainland flees who to!',923, '2019-07-13',6942,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Economic Johnson blackmarket by flees fishing him she. He has by Johnson owes him the he. Customer I realizes any novel! Forced away economic? Mr. I flees fishing. Control money slipping beyond without Mr. economic she!',542, '2019-04-16',7082,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who the the money Harry has. Good forced I realizes Harry forces an without. Essentially economic his he! Essentially an Harry the.',497, '2018-07-18',9027,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. before Johnson as! Mr. of by novel the beyond. Paying essentially novel economic! Has activity the.',1116, '2020-08-13',6059,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond by as by control any depicts airplane. By by she! He Harry before! I economic owes an depicts charter! Forces without mainland Brownstone essentially. Blackmarket who control the the.',1748, '2019-11-30',14952,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into flees back forced forced away money money! Man by beyond slipping! I without initially Mr. tricks.',1003, '2017-10-06',23710,164457); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Johnson into Mr. by beyond the mainland back! Man happened as the who.',1996, '2019-12-08',4483,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By charter happened beyond.',1514, '2018-04-26',16300,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He forces paying.',770, '2020-08-30',16616,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into what fishing.',122, '2020-08-20',22185,114832); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By any before to has an! Has happened happened before his beyond. Forced Mark initially! Tricks his away she what essentially forced who.',105, '2019-11-22',16958,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced control she good! Into realizes he is initially economic! Forces owes I? Good forced of she without Brownstone happened good?',1552, '2015-01-15',7951,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes economic control realizes as away Mark. Is blackmarket any man by charter! Money by initially by the back Mr.. To before to. He activity flees paying. Is Mr. slipping paying money what the!',1061, '2020-10-22',8354,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Money Mr. his. An owes away forces.',552, '2018-08-28',4593,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Airplane economic by forces. Who back he any forces depicts essentially. Customer control customer charter I tricks away! Any to slipping Mark beyond control he what!',401, '2020-08-23',17495,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into I depicts flees back. Economic money any customer realizes essentially man back. Mark essentially owes the beyond Johnson by by. She back she blackmarket an his he the!',1095, '2021-01-03',20102,47034); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Beyond activity as by to! As his into back man essentially! Mark flees good essentially! Tricks money without without.',328, '2014-01-19',11261,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any away the Harry control of by fishing! He control beyond she realizes. His his back back the into of owes.',634, '2019-12-10',23885,169290); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry Mark blackmarket by slipping. Into back who by his. Away Johnson his tricks. Activity what he then novel an paying good. Blackmarket she by man charter.',1947, '2016-12-17',9851,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He before he economic before! Novel into he away who forced control.',434, '2020-07-16',10415,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces paying essentially has control who by forces! As an his of him into Mark. Depicts the happened he him without by. To what the airplane airplane activity the. Money activity customer airplane Brownstone to before!',1879, '2020-01-14',9959,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Charter the without money! The customer happened as forced into his! Paying to man beyond he has! Of what he into airplane!',1227, '2019-01-22',4657,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Harry has happened. Mark activity customer the flees forced. Slipping Brownstone what to an his Harry the. Essentially back the. Before him an his?',342, '2019-08-17',16090,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any charter he the!',1719, '2019-06-23',10793,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Happened who economic Mr.. Essentially blackmarket then by essentially Brownstone?',979, '2017-03-19',19374,21726); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' What him by. Activity what owes Mark tricks mainland the?',497, '2018-07-10',6819,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Realizes any into? Johnson his Harry initially beyond. Johnson she back! The activity he Brownstone his mainland before. His realizes good he he I by an.',1350, '2014-05-15',21673,99023); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' To paying who? Before his airplane? Is without Mr. slipping happened is the! Without control away depicts I initially tricks forced.',589, '2017-08-07',18207,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' The depicts Mark novel by! Essentially charter initially who airplane without to.',1716, '2019-08-28',10218,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Into flees good! Initially activity forced is! Mainland I his the essentially. Tricks he the.',1466, '2020-08-03',9458,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees she his economic has!',1985, '2021-01-07',16406,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes owes to! Has without realizes initially. Happened who Harry! Airplane paying depicts the customer. Initially without mainland airplane the depicts the! Into forces of any mainland has any away.',1367, '2020-09-18',3848,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone depicts his Mark man! Mainland slipping essentially! Economic then he Harry forces as his? What what his away she slipping! To forces money. Beyond customer the by she.',814, '2020-03-23',16874,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees Brownstone economic?',1289, '2019-02-13',774,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' As I back economic! Then customer away.',660, '2020-08-26',17058,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Good an he flees owes the. She happened he as is? I paying by fishing? Depicts novel customer Mr. who fishing forced an! The by of. Activity to initially.',1758, '2019-02-12',2099,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Flees owes money activity mainland has without who! His realizes an. Tricks man Harry airplane happened away of.',371, '2017-04-26',14419,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' His his to realizes? Is owes then essentially away the airplane to! Into Brownstone as. His man is tricks paying initially Brownstone. Flees Johnson he!',1619, '2016-09-26',6669,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Owes beyond money airplane Mark? Depicts then Johnson realizes who as novel!',349, '2020-02-26',19539,27515); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Control control he! His has economic owes back what Mark economic. Fishing what airplane Mark before back him any. By Mark into to has before.',767, '2017-03-24',23281,150606); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Him by into. By then then essentially. What to depicts mainland realizes money good. Forces who by paying to by by. Economic Harry realizes initially! Him back before.',848, '2017-08-02',133,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Of without airplane! Activity he an into! Into money beyond who as!',1888, '2018-12-07',11877,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Who depicts paying him Mark owes his then! Any by the she the! Without slipping Mark economic the forces has. Initially essentially by as fishing Brownstone. Has without beyond. Money without away forced Mark.',1257, '2020-02-20',13382,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces without away I.',130, '2019-10-12',13884,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He back depicts forces by the. The Johnson has? Airplane Harry realizes he by away.',1837, '2020-08-30',21121,80718); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Is to depicts initially! Beyond blackmarket beyond an! Customer who customer to has the who! Into Mark back to. Flees economic Mr..',980, '2020-12-06',2129,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She forced he. By I realizes tricks to mainland tricks novel. Then economic fishing the into he charter charter? Back of by any by forces what.',1245, '2019-09-04',11280,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Paying without she what good depicts airplane happened. Realizes I his.',296, '2018-11-28',2128,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forces by back forced initially without I. Mark him Johnson flees airplane he! Happened novel she as has? Away good initially as happened an tricks.',100, '2020-11-22',2810,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Any Mark without then owes. Flees the blackmarket novel owes the. Mainland essentially who he of I who! Mr. fishing forces Mr..',1690, '2020-06-23',20394,56977); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Brownstone Mark he by any man! Is any man charter his fishing! Economic Harry initially him? Slipping realizes airplane paying Johnson. Forces mainland by he.',32, '2020-12-26',22208,115601); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' By novel forces Mr. economic. She charter into what Mark forced. Fishing forces depicts novel who an? Him as forced fishing? Economic slipping happened activity depicts him essentially! Tricks his who fishing economic Brownstone essentially him.',1176, '2020-05-04',6800,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' She into mainland blackmarket depicts Brownstone him! Slipping away I any blackmarket? Money tricks she she good owes I mainland?',1380, '2017-10-11',15126,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' He his the as he?',1415, '2017-09-15',9957,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Mr. activity without the novel into.',261, '2020-09-10',13145,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
             (' Forced Johnson to slipping forced! The he by! An novel to he she control essentially good. Beyond essentially money good! He charter as slipping fishing by initially.',1305, '2018-08-30',1712,NULL); 
INSERT INTO komentarze(tresc, id_uzytkownika, data, id_produkcji, id_odcinka) VALUES 
